Longitude,Latitude,State Code,County Code,Site Num,Parameter Code,POC,Datum,Parameter Name,Sample Duration,Pollutant Standard,Metric Used,Method Name,Year,Units of Measure,Event Type,Observation Count,Observation Percent,Completeness Indicator,Valid Day Count,Required Day Count,Exceptional Data Count,Null Data Count,Primary Exceedance Count,Secondary Exceedance Count,Certification Indicator,Num Obs Below MDL,Arithmetic Mean,Arithmetic Standard Dev,1st Max Value,1st Max DateTime,2nd Max Value,2nd Max DateTime,3rd Max Value,3rd Max DateTime,4th Max Value,4th Max DateTime,1st Max Non Overlapping Value,1st NO Max DateTime,2nd Max Non Overlapping Value,2nd NO Max DateTime,99th Percentile,98th Percentile,95th Percentile,90th Percentile,75th Percentile,50th Percentile,10th Percentile,Local Site Name,Address,State Name,County Name,City Name,CBSA Name,Date of Last Change
-74.02819,41.18208,36,87,5,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8674,99,Y,362,365,0,86,,,Certification not required,0,6.604427,10.558209,196.4,6/7/2023 13:00,194.5,6/7/2023 12:00,186.1,6/7/2023 17:00,176.6,6/7/2023 14:00,,,,,52.2,28.9,16.2,12.2,8.1,5,0.2,Rockland County,2 South Mountain Road,New York,Rockland,,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-73.8589,44.39308,36,31,3,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,4989,57,N,206,365,0,78,,,Certification not required,0,6.932131,11.072301,171.7,6/25/2023 18:00,170.3,6/25/2023 19:00,168.7,6/25/2023 20:00,165.8,6/25/2023 21:00,,,,,51.3,40.8,17.8,12.1,6.9,4.3,1.6,WHITEFACE BASE,"Wilmington, BASE WHITEFACE MTN, ASRC, SUNY",New York,Essex,,,5/20/2024
-74.01871,40.64182,36,47,52,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,5124,58,N,214,365,0,13,,,Certification not required,0,11.633899,17.562993,384,6/7/2023 14:00,375.9,6/7/2023 13:00,243.4,6/7/2023 20:00,234,6/7/2023 19:00,,,,,80.6,52,26,18.5,12.1,8.1,3.9,PS 314,"PS 314, 330 59th ST",New York,Kings,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-73.92769,40.69454,36,47,118,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Teledyne T640 at 5.0 LPM - Broadband spectroscopy,2023,Micrograms/cubic meter (LC),No Events,3210,37,N,134,365,0,7,,,Certification not required,0,11.44433,19.95792,362.7,6/7/2023 14:00,355.7,6/7/2023 13:00,330.4,6/7/2023 12:00,242.4,6/7/2023 20:00,,,,,92.8,54.7,23.4,17.7,11.7,7.8,3.8,PS 274,PS 274  800 BUSHWICK AVE,New York,Kings,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-85.731517,30.130433,12,5,6,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8668,99,Y,363,365,0,92,,,Certification not required,0,9.619174,5.336536,68.8,3/16/2023 2:00,63.5,3/8/2023 23:00,63.4,3/16/2023 3:00,62.3,10/4/2023 0:00,,,,,25.9,22.3,18.2,15.6,12.2,8.9,4.1,"ST.ANDREWS STATE PARK, PANAMA CITY BEACH","4607 STATE PARK LN PCB,FL",Florida,Bay,Lower Grand Lagoon,"Panama City, FL",5/20/2024
-82.642965,28.958644,12,17,6,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8430,96,Y,350,365,0,330,,,Certification not required,0,8.801898,4.790823,72,5/12/2023 20:00,56.4,10/3/2023 10:00,52.8,10/2/2023 20:00,51.2,5/12/2023 21:00,,,,,24,21.3,17.4,14.5,10.8,7.9,4.1,Crystal River Preserve,"13450 W. Power Line Rd., Crystal River, FL 34428",Florida,Citrus,,"Homosassa Springs, FL",5/20/2024
-81.242156,41.726811,39,85,7,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8679,99,Y,364,365,0,81,,,Certification not required,0,7.623943,8.831595,173.4,6/29/2023 12:00,166.3,6/28/2023 3:00,157.8,6/27/2023 18:00,151.4,6/28/2023 4:00,,,,,41.6,24.3,16.5,12.6,8.8,5.9,2.7,Painesville,177 MAIN STREET,Ohio,Lake,Painesville,"Cleveland-Elyria, OH",5/20/2024
-73.05754,40.82799,36,103,9,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,5344,61,N,222,365,0,3416,,,Certification not required,0,7.798054,12.182811,241.9,6/7/2023 15:00,232.3,6/7/2023 14:00,217.8,6/7/2023 16:00,182.1,6/7/2023 17:00,,,,,51.4,37,19.4,14.8,9.3,5.6,0.8,HOLTSVILLE,57 DIVISION STREET,New York,Suffolk,Holtsville,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-84.346389,30.439722,12,73,12,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,4647,97,Y,193,199,0,129,,,Certification not required,0,10.315343,7.711214,151,3/11/2023 19:00,106.5,3/12/2023 2:00,101.6,3/12/2023 1:00,87.9,3/8/2023 17:00,,,,,38.1,29.7,22.2,17.5,12.8,8.8,3.8,Tallahassee Community College,110 CENTURY PARK CIRCLE WEST,Florida,Leon,Tallahassee,"Tallahassee, FL",5/20/2024
-87.008033,30.394133,12,113,15,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8438,96,Y,351,365,0,322,,,Certification not required,0,9.510737,6.064685,196.8,11/29/2023 20:00,135.9,11/29/2023 19:00,114.9,1/20/2023 19:00,110.2,11/29/2023 21:00,,,,,27.5,23.3,18.5,15.7,11.7,8.4,4.3,Woodlawn Beach Middle School,1500 WOODLAWN WAY,Florida,Santa Rosa,Gulf Breeze,"Pensacola-Ferry Pass-Brent, FL",5/20/2024
-77.55728,43.145013,36,55,15,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,5837,67,N,240,365,0,188,,,Certification not required,0,9.121467,12.978482,187.2,6/28/2023 22:00,182.5,6/28/2023 21:00,178.8,6/7/2023 7:00,177.1,6/7/2023 4:00,,,,,71.9,47.5,22.6,14.9,10.1,6.5,2.1,Rochester Near-Road,"I-490 and 1775 East Avenue, Rochester, NY 14610",New York,Monroe,Rochester,"Rochester, NY",5/20/2024
-82.795356,30.426029,12,47,17,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,7724,88,Y,318,365,0,1036,,,Certification not required,0,9.369303,5.196605,79.2,3/30/2023 15:00,56.6,3/30/2023 14:00,52.9,3/30/2023 16:00,49.2,10/9/2023 17:00,,,,,28.1,23.4,18.6,15.4,11.4,8.3,4.4,White Springs Plant,16489 SE County Road 137,Florida,Hamilton,,,5/20/2024
-78.765825,42.921107,36,29,23,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8437,96,Y,346,365,0,320,,,Certification not required,0,9.362048,10.196357,184.1,6/28/2023 15:00,181.8,7/4/2023 22:00,157.6,6/28/2023 14:00,135.7,6/28/2023 3:00,,,,,52.1,36.8,21.7,15.7,10.9,7.4,2.6,Buffalo Near-Road,"I90 Mile Post 424.6 East Bound Side, Cheektowaga, NY 14225",New York,Erie,Cheektowaga,"Buffalo-Cheektowaga-Niagara Falls, NY",5/20/2024
-83.54616,41.644067,39,95,24,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/No Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,7509,90,Y,313,348,0,507,,,Certification not required,0,8.396045,10.860751,171.7,6/29/2023 7:00,164.8,6/29/2023 8:00,159.8,6/29/2023 6:00,146.4,6/29/2023 9:00,,,,,50.6,36.2,20.7,15,9.5,6.2,1.9,Erie,348 S. ERIE,Ohio,Lucas,Toledo,"Toledo, OH",5/20/2024
-81.635396,30.356339,12,31,32,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,6314,96,Y,265,273,0,238,,,Certification not required,0,10.640735,6.036695,92.7,7/4/2023 23:00,86.2,7/4/2023 20:00,71.8,7/4/2023 22:00,71.2,1/20/2023 15:00,,,,,31.1,26.9,21.1,17.5,12.9,9.5,4.8,Kooker Park,"2900 Bennett Street, Jacksonville, FL 32206",Florida,Duval,Jacksonville,"Jacksonville, FL",5/20/2024
-80.399722,25.68333,12,86,34,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8141,93,Y,337,365,0,619,,,Certification not required,0,9.117762,5.198935,105.8,12/31/2023 23:00,99.1,1/1/2023 1:00,56.2,12/31/2023 22:00,52.9,1/1/2023 2:00,,,,,26.8,23.5,18.6,15.1,11,8.1,4.2,KENDALL,"9015 SW 127th Ave, Miami, FL 33186",Florida,Miami-Dade,,"Miami-Fort Lauderdale-West Palm Beach, FL",5/20/2024
-77.5843,35.988278,37,65,99,88502,4,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1022 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8402,96,Y,352,365,0,358,,,Certification not required,0,7.205665,7.670101,71,5/5/2023 9:00,63,7/18/2023 9:00,59,7/29/2023 17:00,58,6/29/2023 10:00,,,,,30,26,21,17,11,6,-1,Leggett,7589 NC Hwy 33-NW,North Carolina,Edgecombe,Leggett,"Rocky Mount, NC",5/20/2024
-84.1441,39.0828,39,25,22,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8451,96,Y,352,365,0,309,,,Certification not required,0,6.479931,8.145736,125.6,6/28/2023 8:00,122.5,6/28/2023 9:00,120.3,6/28/2023 7:00,117.6,6/27/2023 22:00,,,,,41,27.5,16.5,12.1,8,4.8,0.9,Batavia,2400 CLERMONT CENTER DR.,Ohio,Clermont,Batavia,"Cincinnati, OH-KY-IN",5/20/2024
-82.815585,40.084514,39,49,29,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-one BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8528,97,Y,351,365,0,232,,,Certification not required,0,7.220439,11.958762,506.3,7/4/2023 21:00,236.9,4/20/2023 15:00,203.9,6/29/2023 3:00,188.3,6/29/2023 4:00,,,,,46.5,29.8,18,13.2,8.5,5.3,1,New Albany,7600 FODOR RD.,Ohio,Franklin,New Albany,"Columbus, OH",5/20/2024
-84.69086,39.21487,39,61,10,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8497,97,Y,353,365,0,263,,,Certification not required,0,7.579416,8.303171,127.1,6/28/2023 8:00,126.6,6/28/2023 9:00,106,6/28/2023 7:00,100.9,6/28/2023 6:00,,,,,42.4,26.5,18.2,14.3,9.8,6.2,1,Colerain,6950 RIPPLE RD.,Ohio,Hamilton,Cleves,"Cincinnati, OH-KY-IN",5/20/2024
-74.13719,40.63307,36,85,55,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8081,92,Y,329,365,0,617,,,Certification not required,0,6.987873,13.759451,547.8,7/4/2023 21:00,408,7/4/2023 22:00,289.7,7/4/2023 23:00,249.8,6/7/2023 13:00,,,,,42.7,24.8,16.7,12.8,8.5,5.1,0.4,RICHMOND POST OFFICE,"POST OFFICE, 364 PORT RICHMOND AVE.",New York,Richmond,New York,"New York-Newark-Jersey City, NY-NJ-PA",5/20/2024
-106.402806,31.746775,48,141,55,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,PM2.5 SCC w/Correction Factor - TEOM Gravimetric 50 deg C,2023,Micrograms/cubic meter (LC),No Events,8622,98,Y,359,365,0,138,,,Certification not required,0,14.448968,16.685385,568.3,3/29/2023 21:00,435.6,3/29/2023 20:00,336.7,2/26/2023 13:00,320.5,3/27/2023 10:00,,,,,66.7,48.1,34.1,27.5,18.9,11.6,2.4,Ascarate Park SE,650 R E Thomason Loop,Texas,El Paso,El Paso,"El Paso, TX",5/20/2024
-84.20077,39.42689,39,165,7,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM-1020 W/PM2.5 SCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8508,97,Y,354,365,0,252,,,Certification not required,0,8.763199,9.42413,137.5,6/28/2023 0:00,133.9,6/27/2023 23:00,133.6,6/28/2023 2:00,133.6,6/28/2023 8:00,,,,,47.7,30.9,22,16.6,10.8,7,1.8,Lebanon,430 S EAST ST.,Ohio,Warren,Lebanon,"Cincinnati, OH-KY-IN",5/20/2024
-94.669697,35.750735,40,1,9009,88502,2,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Multiple Methods Used,2023,Micrograms/cubic meter (LC),No Events,8278,94,Y,345,365,0,482,,,Certification not required,0,9.669812,7.010617,131,4/21/2023 3:00,120,3/15/2023 19:00,115,1/17/2023 20:00,105,4/13/2023 1:00,,,,,31.3,24.9,20,17,12.3,8.3,3.4,STILWELL,"South Highway 59, RR1, 1795 Dahlonegah Park Road, Stilwell, Oklahoma",Oklahoma,Adair,Cherry Tree,,5/20/2024
-96.677778,34.776389,40,123,9030,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Virtual Impactor - Gravimetric 1405-D,2023,Micrograms/cubic meter (LC),No Events,7215,82,Y,299,365,0,1545,,,Certification not required,0,6.860804,5.956246,118,8/18/2023 6:00,107.1,2/27/2023 0:00,94.8,2/26/2023 23:00,85,2/27/2023 1:00,,,,,23.8,21,17.4,14.5,9.4,5.4,1.1,Chickasaw Nation storage lot,Lot is located on E 9th St between N Broadway Ave and Rennie,Oklahoma,Pontotoc,Ada,"Ada, OK",5/20/2024
-94.524413,35.40814,40,135,9021,88502,1,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Met-One BAM W/PM2.5 VSCC - Beta Attenuation,2023,Micrograms/cubic meter (LC),No Events,8731,100,Y,365,365,0,29,,,Certification not required,0,8.178674,6.126925,122,4/13/2023 0:00,121,4/12/2023 23:00,90,3/15/2023 17:00,85,4/14/2023 16:00,,,,,24,21,18,15,11,7,2,,"207 Cherokee Boulevard, Roland, OK  74954",Oklahoma,Sequoyah,Roland,"Fort Smith, AR-OK",5/20/2024
-117.8446,44.78822,41,1,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8724,100,Y,363,365,0,36,,,Certification not required,0,6.509044,4.999326,68,12/29/2023 22:00,62.5,8/17/2023 18:00,54.7,8/17/2023 15:00,53.6,2/15/2023 18:00,,,,,25.8,22.1,15.8,12.1,7.7,5,2.6,US FOREST SERVICE OFFICE - BAKER CITY,"3285 11TH ST, US FOREST SERVICE OFFICE - BAKER CITY",Oregon,Baker,Baker City,,5/20/2024
-122.588151,45.25928,41,5,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8727,100,Y,364,365,0,33,,,Certification not required,0,5.477552,4.941745,73.6,8/20/2023 15:00,71.4,8/20/2023 16:00,70.3,8/20/2023 13:00,68.1,8/20/2023 14:00,,,,,23.8,20.1,14.7,11,6.3,3.9,2,CARUS TRAILER/SPANGLER RD,CARUS TRAILER/SPANGLER RD,Oregon,Clackamas,,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-122.7721,45.768531,41,9,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8734,100,Y,365,365,0,26,,,Certification not required,0,5.467953,4.00515,68.4,8/20/2023 16:00,65.5,8/20/2023 17:00,60.6,8/20/2023 14:00,60.2,8/20/2023 15:00,,,,,20.5,17,12.3,9.6,6.5,4.3,2.3,SAUVIE ISLAND-SIS,"SAUVIE ISLAND-SSB/ROUTE 1, BOX 442",Oregon,Columbia,,"Portland-Vancouver-Hillsboro, OR-WA",5/20/2024
-120.844773,44.299787,41,13,100,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8685,99,Y,363,365,0,75,,,Certification not required,0,7.228336,13.20649,305.4,8/15/2023 18:00,261.7,8/15/2023 19:00,202.3,8/15/2023 17:00,171.1,8/18/2023 8:00,,,,,66.7,43.3,22.7,14.7,7.3,3.6,1.2,Prineville - Davidson Park,"251 SE Court St., Prineville (PDP)",Oregon,Crook,Prineville,"Prineville, OR",5/20/2024
-121.5555,44.2921,41,17,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,6966,80,Y,290,365,0,76,,,Certification not required,0,13.421648,46.741374,899.8,5/25/2023 5:00,886.7,5/25/2023 3:00,862,5/25/2023 4:00,841.5,5/25/2023 2:00,,,,,212,138,49.4,19.4,6.5,3.7,1.6,Sisters Forest Service Station (SFS),Sisters Forest Service Station (SFS),Oregon,Deschutes,,"Bend-Redmond, OR",5/20/2024
-121.312554,44.063916,41,17,120,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8737,100,Y,364,365,0,23,,,Certification not required,0,9.559231,22.395226,340.3,8/27/2023 23:00,329,8/21/2023 19:00,327.8,8/28/2023 0:00,317.6,8/27/2023 22:00,,,,,115.4,76.7,33.1,17.6,7.2,3.8,1.6,OPEN FIELD/RESIDENTIAL AREA BY DESCHUTES RIVER. CITY PUMP STATION.,"35 NW PORTLAND ST, BEND, OREGON",Oregon,Deschutes,Bend,"Bend-Redmond, OR",5/20/2024
-118.9513,44.418,41,23,2,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8745,100,Y,365,365,0,15,,,Certification not required,0,9.947055,10.386364,162.1,4/17/2023 17:00,148.2,4/17/2023 18:00,95.5,1/25/2023 2:00,92.3,2/15/2023 17:00,,,,,49.3,42.7,32.3,23.1,11.5,6,2.8,John Day Dayton (JDD),"John Day -  230 NE Dayton St, John Day, 97845  (JDD)",Oregon,Grant,John Day,,5/20/2024
-119.04872,43.58925,41,25,3,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8422,96,Y,351,365,0,338,,,Certification not required,0,7.705165,8.818923,88.2,11/29/2023 22:00,83.4,11/29/2023 23:00,83.4,12/19/2023 22:00,78.2,1/24/2023 18:00,,,,,45.7,38.1,26.2,17.6,8.5,4.4,2.1,Burns - Washington Park (BWS),"458 E Washington St. , Burns, OR  97720",Oregon,Harney,Burns,,5/20/2024
-122.810158,42.623225,41,29,19,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8754,100,Y,365,365,0,6,,,Certification not required,0,5.865501,9.209308,107.4,8/28/2023 7:00,105.3,8/28/2023 6:00,104.5,8/28/2023 8:00,103.4,8/28/2023 5:00,,,,,53.1,34.7,14.2,8.6,5.3,3.6,2.3,SHADY COVE School (SCS),"37 SCHOOLHOUSE LANE, SHADY COVE",Oregon,Jackson,Shady Cove,"Medford, OR",5/20/2024
-122.8891,42.3324,41,29,29,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,2781,71,N,115,164,0,891,,,Certification not required,0,11.788026,10.759653,117.3,9/23/2023 14:00,94.7,9/23/2023 15:00,92.4,9/23/2023 13:00,86.6,9/23/2023 8:00,,,,,65.5,45,28.1,22.1,14.7,9.1,3.4,,"Jackson Park, 750 N. Columbus Ave, Medford (MJP)",Oregon,Jackson,Medford,"Medford, OR",5/20/2024
-122.7877,42.229891,41,29,201,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,7260,83,Y,302,365,0,1500,,,Certification not required,0,9.586019,24.023123,462.1,8/17/2023 19:00,453.5,8/17/2023 20:00,433.9,8/17/2023 18:00,405.5,8/17/2023 21:00,,,,,141.3,76.6,26.1,13.6,7.3,4.4,2,Medford at Talent (South of Medford) - (TAL),"7112 RAPP LANE, TALENT",Oregon,Jackson,,"Medford, OR",5/20/2024
-122.7086,42.1941,41,29,203,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8758,100,Y,365,365,0,2,,,Certification not required,0,9.2653,24.187659,508.1,8/17/2023 20:00,504.3,8/17/2023 19:00,436.1,8/17/2023 22:00,435.1,8/17/2023 18:00,,,,,132.8,71.7,23.1,12.9,7.2,4.5,2,Ashland Fire and Rescue Station,"Ashland Fire Department (AFD) 455 Siskiyou Blvd, Ashland, OR 97520",Oregon,Jackson,Ashland,"Medford, OR",5/20/2024
-122.880266,42.33155,41,29,2129,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,4697,97,Y,195,202,0,151,,,Certification not required,0,5.735086,5.176487,190.5,7/4/2023 21:00,79.8,7/4/2023 22:00,69.1,1/1/2023 0:00,44.5,1/1/2023 1:00,,,,,22.4,18.6,13.8,11.1,6.9,4.4,2.1,"Medford, Welch and Jackson.",711 WELCH ST,Oregon,Jackson,Medford,"Medford, OR",5/20/2024
-121.13165,44.63062,41,31,7,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8754,100,Y,365,365,0,6,,,Certification not required,0,8.721122,15.146915,201.5,8/16/2023 7:00,201.3,8/20/2023 17:00,199,8/16/2023 8:00,197.2,8/20/2023 19:00,,,,,68.9,36.8,24.4,17.4,9.1,4.9,1.9,Madras Westside School,"410 SW 4th Street, Madras (MWS)",Oregon,Jefferson,Madras,,5/20/2024
-123.64835,42.1617,41,33,36,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8745,100,Y,365,365,0,15,,,Certification not required,0,17.33554,50.105411,667.7,8/28/2023 14:00,658.2,8/27/2023 20:00,643,8/27/2023 19:00,642.9,8/27/2023 21:00,,,,,272.9,176.8,50.3,27.2,12.1,5.8,2.7,Cave Junction - USFS Office (CJFS),"USFS, 26568 Redwood Hwy, Cave Junction (CFS)",Oregon,Josephine,Cave Junction,"Grants Pass, OR",5/20/2024
-123.348466,42.434139,41,33,114,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8704,99,Y,363,365,0,56,,,Certification not required,0,10.073977,22.923306,332,8/28/2023 8:00,328.7,8/25/2023 0:00,327.1,8/27/2023 16:00,322.7,8/25/2023 1:00,,,,,109.9,60.7,26.2,18.2,9.7,4.7,1.9,GRANTS PASS PARKSIDE SCHOOL,"735 SW WAGNER MEADOWS DR, GRANTS PASS, OR 97526",Oregon,Josephine,Grants Pass,"Grants Pass, OR",5/20/2024
-121.731369,42.190296,41,35,4,88502,3,WGS84,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,8709,99,Y,365,365,0,51,,,Certification not required,0,9.055207,12.382116,121.8,8/23/2023 7:00,120.6,8/23/2023 0:00,119.1,8/22/2023 23:00,116.4,8/22/2023 22:00,,,,,59,45.4,32.4,22.6,10.2,4.5,1.5,Klamath Falls - Peterson School,PETERSON ELEM/4856 CLINTON ST,Oregon,Klamath,Altamont,"Klamath Falls, OR",5/20/2024
-122.146241,42.910771,41,35,1001,88502,3,NAD83,Acceptable PM2.5 AQI & Speciation Mass,1 HOUR,,Observed Values,Correlated Radiance Research M903 With Heated Inlet - Nephelometry,2023,Micrograms/cubic meter (LC),No Events,2724,31,N,111,365,0,74,,,Certification not required,0,11.267731,20.329196,168.9,9/23/2023 17:00,168.9,9/23/2023 19:00,159.2,8/18/2023 11:00,151.4,9/23/2023 18:00,,,,,106.6,88.6,56.7,25.6,8.9,4.1,1.8,,"CRATER LAKE Community House CRATERLAKE, OR 97504",Oregon,Klamath,,"Klamath Falls, OR",5/20/2024
